Energy,CO,NO2,PM10,PM25,SO2,O3,Temperatura (C),Prędkość wiatru (km/h),Zachmurzenie (%),Ciśnienie (hPa),Opady (mm),Śnieg (cm)
0.0,0.17,5.85,9.3,5.0,0.5,63.0,8.4,28.8,100.0,1016.0,0.0,0.0
0.0,0.21,11.5,12.7,5.7,0.8,60.6,8.3,24.8,100.0,1016.2,0.0,0.0
0.0,0.29,17.8,9.05,5.8,0.8,56.9,8.3,23.8,100.0,1017.1,0.0,0.0
0.78,0.3,21.1,8.2,6.1,0.9,52.1,8.6,25.9,100.0,1017.9,0.0,0.0
2.05,0.3,20.85,9.65,6.1,0.8,51.2,9.1,27.0,34.0,1017.7,0.0,0.0
4.32,0.3,17.15,9.45,6.0,0.8,55.5,10.0,24.8,63.0,1017.8,0.0,0.0
11.57,0.28,13.85,11.25,6.5,0.7,61.2,10.4,24.1,100.0,1018.6,0.0,0.0
5.94,0.29,15.75,9.65,5.6,0.2,65.9,10.5,21.2,6.0,1018.2,0.0,0.0
8.57,0.3,16.8,8.25,5.7,0.5,68.1,11.3,22.3,0.0,1017.9,0.0,0.0
8.93,0.3,16.349999999999998,8.8,6.9,0.5,66.3,11.7,20.2,1.0,1018.8,0.0,0.0
4.84,0.35,22.85,11.7,7.3,0.4,66.0,11.6,17.6,0.0,1018.5,0.0,0.0
3.73,0.45,29.35,12.65,7.7,0.8,62.1,11.1,13.0,0.0,1018.6,0.0,0.0
1.01,0.46,29.15,11.2,8.1,0.6,59.2,10.0,10.8,0.0,1019.3,0.0,0.0
0.13,0.39,31.25,13.75,9.4,1.0,49.4,9.0,10.8,41.0,1019.3,0.0,0.0
0.0,0.42,40.45,16.05,11.5,0.8,30.1,8.4,10.8,8.0,1018.9,0.0,0.0
0.0,0.58,51.35,34.25,25.9,1.2,5.7,7.9,9.7,18.0,1018.8,0.0,0.0
0.0,0.65,40.8,36.5,35.1,3.4,18.0,7.2,9.0,16.0,1018.7,0.0,0.0
0.0,0.57,36.5,33.25,30.3,1.3,18.1,7.0,7.9,28.0,1018.9,0.0,0.0
0.0,0.67,30.15,36.35,35.2,0.9,18.6,6.4,9.4,90.0,1019.0,0.0,0.0
0.0,0.61,23.75,34.900000000000006,32.8,0.5,19.0,6.6,7.9,98.0,1018.7,0.0,0.0
0.0,0.52,17.8,31.15,27.8,0.4,20.2,5.6,6.8,100.0,1019.0,0.0,0.0
0.0,0.47,14.05,28.85,24.6,0.4,22.6,5.9,8.6,100.0,1019.7,0.0,0.0
0.0,0.44,12.1,26.65,23.4,0.5,20.5,6.0,8.3,100.0,1019.3,0.0,0.0
0.0,0.47,11.0,22.1,20.4,0.3,21.1,6.0,7.2,100.0,1019.8,0.0,0.0
0.0,0.44,12.2,23.85,22.8,0.4,18.1,6.1,8.3,100.0,1020.5,0.0,0.0
0.0,0.45,16.55,24.5,22.7,0.6,14.6,6.4,10.1,100.0,1020.8,0.0,0.0
0.0,0.52,21.05,27.25,21.4,0.5,6.9,6.6,8.6,100.0,1021.4,0.0,0.0
0.17,0.61,25.7,26.45,21.7,0.6,4.1,7.1,7.2,97.0,1022.0,0.0,0.0
1.14000000001,0.62,27.1,25.2,22.5,1.0,3.6,8.7,9.7,39.0,1022.1,0.0,0.0
2.81999999999,0.54,33.05,25.95,19.7,1.9,7.0,9.4,14.0,99.0,1022.4,0.0,0.0
3.37,0.48,29.8,22.0,20.0,2.7,22.7,10.4,14.4,100.0,1022.8,0.0,0.0
6.8,0.48,23.65,23.25,18.4,2.3,34.2,11.1,13.0,6.0,1022.8,0.0,0.0
5.89,0.4,19.45,18.7,12.7,1.3,44.8,11.4,11.9,15.0,1022.7,0.0,0.0
4.86,0.39,20.75,13.4,11.4,1.0,54.6,11.7,12.6,23.0,1023.3,0.0,0.0
2.72,0.39,21.45,12.55,9.3,0.9,52.6,11.7,11.9,38.0,1023.9,0.0,0.0
0.95,0.5,26.15,12.1,10.0,1.2,46.1,11.2,11.5,86.0,1024.6,0.0,0.0
0.78,0.49,28.8,15.25,12.0,0.9,39.2,10.8,11.5,97.0,1025.2,0.0,0.0
0.15,0.55,37.45,19.4,14.4,0.7,29.0,9.9,9.7,0.0,1025.8,0.0,0.0
0.0,0.58,41.95,18.75,19.8,0.4,6.8,9.0,9.0,9.0,1026.5,0.0,0.0
0.0,0.6,42.2,24.9,21.6,0.7,13.5,8.0,8.6,95.0,1026.7,0.0,0.0
0.0,0.59,38.2,31.200000000000003,25.4,0.6,7.3,8.1,10.1,62.0,1027.0,0.0,0.0
0.0,0.55,33.9,40.0,26.5,0.8,4.0,7.8,8.6,100.0,1027.5,0.0,0.0
0.0,0.51,28.3,42.6,27.6,0.6,3.0,8.0,9.4,100.0,1028.1,0.0,0.0
0.0,0.6,28.75,41.4,30.6,0.3,4.2,7.9,10.4,100.0,1028.5,0.0,0.0
0.0,0.71,25.75,43.95,38.9,0.2,2.3,6.7,8.3,3.0,1028.9,0.0,0.0
0.0,0.56,22.9,40.55,34.4,0.9,2.3,5.7,6.5,90.0,1029.6,0.0,0.0
0.0,0.65,17.45,41.15,39.8,0.8,2.7,5.8,2.9,100.0,1029.5,0.0,0.0
0.0,0.62,14.5,34.45,36.4,0.8,2.8,5.8,2.2,97.0,1030.0,0.0,0.0
0.0,0.56,12.8,24.55,29.6,0.4,3.0,5.4,6.8,100.0,1030.6,0.0,0.0
0.0,0.5,12.3,23.65,26.7,0.6,2.9,5.8,4.3,100.0,1030.6,0.0,0.0
0.0,0.53,13.2,21.85,25.1,0.7,2.1,6.2,3.2,100.0,1031.4,0.0,0.0
0.81,0.61,15.15,22.5,24.2,0.9,2.5,7.1,4.0,0.0,1032.1,0.0,0.0
4.82,0.61,18.35,22.05,24.7,0.9,3.7,7.7,4.7,2.0,1031.6,0.0,0.0
12.08,0.62,24.4,31.1,27.1,1.4,6.3,9.1,6.5,78.0,1031.1,0.0,0.0
15.27,0.52,35.650000000000006,29.15,23.8,2.4,19.8,10.2,8.6,0.0,1031.5,0.0,0.0
16.49,0.46,34.9,22.55,17.5,13.3,30.6,11.1,7.2,10.0,1031.5,0.0,0.0
16.1,0.29,26.05,13.2,10.7,6.6,54.1,11.8,5.4,3.0,1031.3,0.0,0.0
10.63,0.34,20.55,12.95,11.3,2.4,58.1,12.1,7.6,1.0,1031.3,0.0,0.0
4.15,0.32,19.85,10.25,8.8,1.3,61.9,11.8,9.4,0.0,1030.9,0.0,0.0
2.8,0.63,28.75,13.35,9.3,3.2,59.2,11.1,8.3,0.0,1031.3,0.0,0.0
0.64,0.51,30.6,10.75,9.6,2.3,56.2,9.8,6.5,0.0,1031.7,0.0,0.0
0.12000000001,0.63,56.1,19.0,17.1,1.2,21.1,8.1,6.5,13.0,1031.7,0.0,0.0
0.0,0.92,66.19999999999999,38.1,31.7,1.4,5.6,6.9,12.2,0.0,1032.0,0.0,0.0
0.0,1.29,61.6,63.85,62.3,2.6,8.5,6.2,11.9,0.0,1032.5,0.0,0.0
0.0,0.9,39.7,47.5,47.7,2.3,30.1,5.6,10.1,0.0,1032.8,0.0,0.0
0.0,0.58,21.8,30.950000000000003,31.0,1.5,43.5,5.3,9.4,0.0,1032.9,0.0,0.0
0.0,0.3,14.1,14.5,13.5,0.7,51.1,4.5,6.8,0.0,1032.9,0.0,0.0
0.0,0.23,9.15,10.15,9.0,0.8,46.9,3.7,6.5,0.0,1032.9,0.0,0.0
0.0,0.22,6.65,11.05,8.7,0.7,43.6,4.1,6.8,0.0,1033.0,0.0,0.0
0.0,0.27,8.05,11.7,11.6,0.8,43.3,3.4,7.2,0.0,1032.4,0.0,0.0
0.0,0.35,9.35,15.45,19.4,0.8,23.1,2.6,9.0,0.0,1032.1,0.0,0.0
0.0,0.36,9.55,16.55,17.5,0.3,38.0,2.4,7.2,0.0,1032.2,0.0,0.0
0.0,0.33,9.5,13.2,15.4,0.4,38.1,2.3,6.1,0.0,1032.5,0.0,0.0
0.0,0.42,12.6,14.85,16.0,0.4,37.2,1.9,7.6,0.0,1032.1,0.0,0.0
0.0,0.58,17.95,17.3,18.7,2.1,25.5,3.1,7.9,0.0,1032.8,0.0,0.0
1.33999999999,0.72,27.45,20.85,20.5,2.4,19.6,5.9,13.7,0.0,1032.3,0.0,0.0
7.51,0.55,23.25,16.65,15.6,2.1,32.2,8.0,16.6,10.0,1031.7,0.0,0.0
12.77,0.29,15.1,10.15,6.9,0.7,47.8,9.6,18.7,0.0,1031.6,0.0,0.0
16.06,0.28,12.75,9.05,6.3,0.3,52.3,10.9,16.6,0.0,1031.1,0.0,0.0
17.41,0.29,12.2,6.4,6.2,0.1,55.5,12.0,15.5,0.0,1030.4,0.0,0.0
16.69000000001,0.28,12.35,7.8,6.4,0.3,56.9,12.6,16.6,0.0,1029.8,0.0,0.0
14.28999999999,0.25,9.95,8.05,6.3,0.1,57.5,12.7,16.6,0.0,1029.4,0.0,0.0
7.5,0.3,13.85,8.899999999999999,6.5,0.2,60.6,12.5,15.5,0.0,1029.2,0.0,0.0
2.61,0.38,19.15,8.600000000000001,7.3,0.2,61.1,11.4,14.0,0.0,1029.2,0.0,0.0
0.89,0.3,15.5,9.55,7.5,0.1,60.7,9.6,13.3,0.0,1029.1,0.0,0.0
0.11,0.28,14.55,11.7,7.9,0.3,55.0,8.2,10.4,0.0,1029.6,0.0,0.0
0.0,0.28,15.3,11.9,9.7,0.4,46.8,7.2,10.4,0.0,1029.5,0.0,0.0
0.0,0.35,23.6,14.05,12.6,0.6,32.5,6.3,9.0,0.0,1029.9,0.0,0.0
0.0,0.39,24.1,16.0,14.0,0.6,32.5,5.6,7.6,0.0,1030.0,0.0,0.0
0.0,0.32,13.3,13.2,12.8,0.5,39.4,4.7,7.9,0.0,1029.4,0.0,0.0
0.0,0.43,19.05,15.35,16.2,0.3,34.8,4.2,5.0,0.0,1029.3,0.0,0.0
0.0,0.46,15.7,16.35,19.3,0.2,36.4,3.3,7.6,0.0,1029.5,0.0,0.0
0.0,0.41,10.75,18.450000000000003,19.1,0.4,38.4,3.8,5.4,0.0,1028.9,0.0,0.0
0.0,0.38,11.6,16.9,18.2,0.2,32.7,3.0,6.8,0.0,1028.5,0.0,0.0
0.0,0.3,9.7,17.4,16.6,0.1,33.9,2.3,6.1,0.0,1027.7,0.0,0.0
0.0,0.29,7.15,13.85,15.2,0.1,29.7,1.9,7.9,0.0,1028.4,0.0,0.0
0.0,0.28,15.9,13.9,15.0,0.1,19.0,1.9,6.8,0.0,1028.1,0.0,0.0
0.0,0.34,19.3,14.95,15.0,0.1,6.6,2.0,5.8,0.0,1027.7,0.0,0.0
0.0,0.58,27.85,18.200000000000003,17.3,0.2,2.5,2.7,5.4,0.0,1028.4,0.0,0.0
1.17,0.7,27.5,20.9,20.1,0.5,2.5,5.3,4.0,0.0,1028.1,0.0,0.0
6.72,0.63,29.35,22.700000000000003,20.3,0.7,7.9,8.3,4.7,0.0,1027.6,0.0,0.0
12.05,0.61,28.8,18.5,19.3,1.0,12.8,11.9,7.6,0.0,1027.3,0.0,0.0
15.3,0.59,22.6,14.4,16.1,0.4,36.6,13.5,8.6,0.0,1026.6,0.0,0.0
16.71,0.28,12.75,8.5,7.4,0.3,51.1,13.3,14.4,0.0,1026.4,0.0,0.0
15.94,0.53,19.9,20.4,17.3,0.7,39.7,13.7,14.0,0.0,1026.4,0.0,0.0
13.46000000001,0.51,22.55,18.15,15.3,0.5,41.6,14.2,14.0,0.0,1025.6,0.0,0.0
6.93999999999,0.54,24.9,14.75,13.3,0.5,47.7,14.1,13.7,0.0,1025.4,0.0,0.0
2.54,0.53,27.75,14.15,12.4,0.5,54.2,12.8,10.8,0.0,1025.8,0.0,0.0
0.88000000001,0.41,23.65,13.7,11.7,0.5,58.2,10.7,11.5,0.0,1025.9,0.0,0.0
0.08999999999,0.44,32.55,17.3,13.7,0.9,45.4,9.5,13.7,0.0,1025.8,0.0,0.0
0.0,0.44,32.55,18.1,14.7,1.2,44.6,8.4,9.4,0.0,1026.2,0.0,0.0
0.0,0.35,22.55,17.15,12.9,1.1,49.6,7.2,7.2,0.0,1027.0,0.0,0.0
0.0,0.34,15.9,14.45,11.8,0.7,46.9,5.9,8.3,0.0,1027.0,0.0,0.0
0.0,0.35,18.5,15.55,13.5,0.5,41.2,5.0,8.3,0.0,1026.5,0.0,0.0
0.0,0.61,26.200000000000003,22.4,26.1,0.6,47.3,4.1,9.0,0.0,1026.8,0.0,0.0
0.0,0.49,14.4,21.65,17.5,0.6,44.9,3.6,10.4,0.0,1026.5,0.0,0.0
0.0,0.37,15.55,18.35,16.7,0.5,31.1,3.9,7.9,0.0,1026.3,0.0,0.0
0.0,0.32,14.25,16.700000000000003,15.4,0.5,31.2,3.4,9.0,0.0,1026.0,0.0,0.0
0.0,0.25,9.6,16.1,14.3,0.3,31.4,2.7,9.4,0.0,1025.9,0.0,0.0
0.0,0.24,11.1,17.0,15.0,0.3,32.5,2.1,8.6,0.0,1026.6,0.0,0.0
0.0,0.23,8.7,17.05,14.6,0.3,31.3,1.7,9.4,0.0,1026.5,0.0,0.0
0.0,0.32,15.85,16.15,15.6,0.3,25.6,1.6,9.4,0.0,1026.4,0.0,0.0
0.0,0.37,19.5,19.1,18.0,0.2,19.4,2.1,7.2,0.0,1027.5,0.0,0.0
1.14,0.44,28.1,19.2,20.0,0.4,11.9,4.3,7.2,0.0,1027.5,0.0,0.0
6.79,0.6,24.45,25.45,22.7,0.7,16.7,7.6,6.8,0.0,1027.4,0.0,0.0
12.15,0.5,21.9,20.85,19.1,0.7,26.3,10.1,9.4,0.0,1027.5,0.0,0.0
15.17,0.55,21.5,21.05,16.5,0.9,35.1,12.0,10.8,0.0,1027.0,0.0,0.0
16.58,0.47,19.700000000000003,18.15,16.4,0.8,41.1,12.7,13.7,0.0,1026.9,0.0,0.0
16.01,0.43,17.9,19.15,16.6,0.6,52.2,13.3,17.3,0.0,1026.5,0.0,0.0
13.61,0.4,17.2,16.5,14.0,0.4,60.3,13.8,14.8,0.0,1026.4,0.0,0.0
7.11,0.39,18.0,17.55,16.7,0.7,65.0,13.3,14.8,0.0,1026.7,0.0,0.0
2.49000000001,0.35,17.15,17.1,13.8,0.8,66.9,12.0,13.0,0.0,1027.1,0.0,0.0
0.81999999999,0.41,23.75,18.65,16.2,0.4,65.2,10.1,12.6,0.0,1027.2,0.0,0.0
0.08,0.47,26.6,20.8,18.6,0.9,57.6,9.0,14.0,0.0,1027.7,0.0,0.0
0.0,0.39,22.55,22.5,17.7,1.2,56.3,7.8,10.1,0.0,1028.5,0.0,0.0
0.0,0.31,15.95,20.6,16.9,1.1,55.9,6.7,9.7,0.0,1028.7,0.0,0.0
0.0,0.34,16.45,18.3,15.3,0.9,57.3,5.5,6.8,0.0,1029.0,0.0,0.0
0.0,0.46,21.3,20.55,20.7,0.7,52.8,4.2,7.9,0.0,1029.4,0.0,0.0
0.0,0.64,27.700000000000003,28.8,31.7,0.6,41.3,3.4,8.6,0.0,1029.0,0.0,0.0
0.0,0.68,25.85,34.0,30.7,0.8,32.0,2.8,7.9,0.0,1029.1,0.0,0.0
0.0,0.52,18.5,29.9,28.4,0.4,29.6,2.4,8.3,0.0,1030.0,0.0,0.0
0.0,0.52,20.7,31.75,27.8,0.4,13.8,1.9,9.4,0.0,1029.3,0.0,0.0
0.0,0.43,19.4,30.25,24.5,0.2,9.0,1.7,8.6,0.0,1029.4,0.0,0.0
0.0,0.4,18.35,27.35,23.9,0.1,8.3,1.3,6.1,0.0,1030.3,0.0,0.0
0.0,0.41,15.1,24.35,24.6,0.2,16.8,0.9,8.3,0.0,1030.0,0.0,0.0
0.0,0.39,16.1,28.0,24.2,0.3,10.7,0.8,8.3,0.0,1030.7,0.0,0.0
0.0,0.41,17.1,24.65,25.0,0.1,6.6,1.1,5.8,0.0,1031.9,0.0,0.0
1.05,0.56,21.9,29.0,26.9,0.2,3.6,3.0,5.4,0.0,1031.9,0.0,0.0
6.42,0.56,18.65,30.6,28.9,0.9,9.6,6.0,5.0,0.0,1032.0,0.0,0.0
11.79,0.49,14.85,28.9,30.0,0.9,19.3,9.2,6.1,0.0,1031.4,0.0,0.0
14.75,0.53,12.15,27.6,25.8,1.3,27.9,11.9,5.8,0.0,1031.4,0.0,0.0
16.05,0.52,12.9,26.55,24.4,1.3,35.8,13.5,8.3,0.0,1030.9,0.0,0.0
15.39,0.56,15.1,22.2,22.1,1.1,41.3,14.6,8.6,0.0,1030.1,0.0,0.0
13.0,0.56,13.4,21.15,19.6,0.9,46.9,14.7,11.5,0.0,1029.8,0.0,0.0
6.47,0.54,15.65,20.8,17.2,0.8,52.5,14.4,8.3,0.0,1029.8,0.0,0.0
2.33,0.52,18.1,16.95,15.6,0.6,54.0,12.9,9.0,74.0,1030.1,0.0,0.0
0.62,0.49,20.5,18.9,14.7,0.8,53.3,10.8,11.5,100.0,1030.2,0.0,0.0
0.06,0.42,27.2,24.55,16.7,0.9,30.7,9.7,11.2,100.0,1030.4,0.0,0.0
0.0,0.63,35.45,25.1,20.6,0.8,30.9,9.1,10.1,100.0,1030.5,0.0,0.0
0.0,1.11,40.0,34.05,35.4,0.7,43.9,8.7,10.4,100.0,1030.4,0.0,0.0
0.0,1.19,43.2,39.45,44.0,0.6,24.8,7.7,3.6,100.0,1030.7,0.0,0.0
0.0,1.29,52.7,43.15,44.2,0.7,2.2,6.7,6.1,0.0,1030.9,0.0,0.0
0.0,1.07,43.35,42.95,45.2,0.6,1.9,6.5,9.7,100.0,1030.9,0.0,0.0
0.0,1.0,35.0,42.55,43.9,0.6,2.1,7.0,13.0,98.0,1030.4,0.0,0.0
0.0,0.92,29.5,44.25,44.6,0.3,2.1,6.9,9.7,0.0,1030.7,0.0,0.0
0.0,0.86,28.55,33.7,40.0,0.3,2.9,6.0,4.7,0.0,1030.8,0.0,0.0
0.0,0.69,27.35,28.55,33.3,0.1,5.7,4.6,2.5,65.0,1030.7,0.0,0.0
0.0,0.58,28.05,28.8,27.8,0.1,2.2,4.4,3.6,100.0,1030.9,0.0,0.0
0.0,0.51,24.95,26.3,24.5,0.1,2.0,4.8,9.4,100.0,1030.8,0.0,0.0
0.0,0.7,28.3,27.3,25.8,0.3,2.0,5.6,11.9,81.0,1031.3,0.0,0.0
0.0,0.91,30.6,31.15,27.8,0.5,2.1,6.0,10.4,83.0,1031.6,0.0,0.0
0.99,1.01,37.55,40.45,35.5,1.6,2.5,7.5,10.8,33.0,1031.3,0.0,0.0
6.28,1.54,54.15,52.6,42.4,2.8,2.6,9.6,11.5,15.0,1031.7,0.0,0.0
11.51000000001,0.82,42.7,30.200000000000003,25.5,1.3,20.7,11.7,14.4,36.0,1031.3,0.0,0.0
14.79999999999,0.35,20.1,17.05,12.8,1.7,57.0,13.7,13.3,76.0,1030.8,0.0,0.0
15.88,0.34,15.1,17.05,12.0,1.1,67.4,14.9,11.2,2.0,1030.9,0.0,0.0
14.72,0.31,14.85,17.55,11.4,1.1,73.2,15.7,10.8,88.0,1030.1,0.0,0.0
13.08,0.31,13.8,15.5,11.3,0.6,76.5,15.9,12.2,100.0,1030.5,0.0,0.0
6.52000000001,0.32,19.0,15.05,11.2,0.6,75.8,15.3,14.4,100.0,1030.6,0.0,0.0
2.32999999999,0.39,24.0,17.200000000000003,12.0,0.7,72.2,14.1,14.4,96.0,1030.3,0.0,0.0
0.83,0.41,38.0,19.8,13.7,1.2,47.2,12.1,13.3,81.0,1030.4,0.0,0.0
0.09000000001,0.54,34.150000000000006,22.95,20.9,1.0,51.7,10.3,11.9,19.0,1031.5,0.0,0.0
0.0,0.42,30.05,21.6,19.1,1.2,47.9,9.2,12.2,58.0,1030.9,0.0,0.0
0.0,0.53,39.15,31.85,27.0,1.2,31.1,8.3,11.9,43.0,1030.9,0.0,0.0
0.0,0.5,29.25,31.65,28.9,0.8,30.8,7.8,12.6,29.0,1030.9,0.0,0.0
0.0,0.51,26.55,31.25,27.6,0.8,20.5,7.4,13.3,40.0,1030.6,0.0,0.0
0.0,0.5,23.9,30.35,26.3,0.8,47.0,7.4,13.3,100.0,1030.4,0.0,0.0
0.0,0.47,20.75,25.55,24.0,0.5,43.3,7.0,11.9,100.0,1030.5,0.0,0.0
0.0,0.39,15.25,24.45,22.2,0.4,46.3,6.6,10.8,99.0,1030.2,0.0,0.0
0.0,0.32,13.85,21.1,21.6,0.6,25.8,6.4,9.7,100.0,1030.3,0.0,0.0
0.0,0.29,8.85,18.200000000000003,18.6,0.3,41.7,6.4,10.8,68.0,1029.9,0.0,0.0
0.0,0.27,10.15,17.2,17.2,0.2,39.7,6.2,11.5,100.0,1029.8,0.0,0.0
0.0,0.27,9.7,14.75,16.2,0.2,21.1,6.4,12.2,100.0,1029.4,0.0,0.0
0.0,0.27,18.1,15.7,16.4,0.1,28.9,6.8,11.9,99.0,1029.0,0.0,0.0
0.0,0.36,35.45,18.4,17.7,0.6,14.2,7.0,10.1,98.0,1029.6,0.0,0.0
0.91999999999,0.39,44.3,21.8,18.6,2.2,18.2,8.5,12.6,38.0,1029.2,0.0,0.0
6.14,0.34,35.15,20.5,18.4,0.7,34.8,10.3,18.4,19.0,1028.8,0.0,0.0
11.7,0.3,14.1,18.65,17.0,0.6,63.6,12.4,20.2,9.0,1028.6,0.0,0.0
14.04,0.29,14.3,20.1,16.3,21.5,73.0,14.1,19.8,53.0,1028.0,0.0,0.0
15.89,0.29,8.95,17.3,14.5,0.9,77.0,15.3,18.4,14.0,1027.5,0.0,0.0
15.35,0.28,9.05,14.85,13.5,0.9,78.0,15.9,16.6,15.0,1026.9,0.0,0.0
12.55,0.29,11.3,18.0,13.0,1.3,76.4,15.9,17.3,100.0,1027.1,0.0,0.0
6.09,0.28,13.5,16.35,13.2,1.9,74.0,15.4,16.9,100.0,1026.6,0.0,0.0
2.17,0.36,23.4,18.85,14.6,3.1,68.1,14.6,13.7,27.0,1026.7,0.0,0.0
0.87,0.37,27.9,21.75,16.1,3.0,54.7,13.0,13.7,3.0,1026.8,0.0,0.0
0.06,0.35,24.6,20.6,16.3,2.7,61.0,11.7,17.3,0.0,1027.1,0.0,0.0
0.0,0.35,23.5,22.8,20.3,2.8,55.9,10.9,18.4,0.0,1027.5,0.0,0.0
0.0,0.42,21.95,22.85,24.4,2.4,58.3,10.5,17.3,0.0,1028.3,0.0,0.0
0.0,0.46,21.2,24.0,24.8,2.1,56.9,10.0,15.5,0.0,1029.0,0.0,0.0
0.0,0.36,13.25,23.700000000000003,21.1,2.7,59.0,9.5,15.1,0.0,1029.7,0.0,0.0
0.0,0.35,10.85,22.65,20.7,2.5,63.1,9.6,14.4,100.0,1029.9,0.0,0.0
0.0,0.35,10.2,21.4,20.9,2.6,61.6,10.2,13.3,100.0,1029.7,0.0,0.0
0.0,0.32,8.799999999999999,21.25,21.2,2.4,59.4,10.7,10.1,100.0,1030.2,0.0,0.0
0.0,0.25,6.7,19.7,19.7,3.0,32.1,11.6,9.7,100.0,1030.5,0.0,0.0
0.0,0.24,6.5,19.15,20.3,2.6,54.7,12.0,13.3,100.0,1030.3,0.0,0.0
0.0,0.27,9.75,22.5,22.1,2.7,25.7,11.8,19.1,100.0,1031.3,0.0,0.0
0.0,0.3,14.8,25.75,27.3,4.2,36.8,11.6,14.4,100.0,1031.6,0.0,0.0
0.0,0.34,20.0,28.05,29.2,3.4,27.5,11.5,10.8,100.0,1032.0,0.0,0.0
0.0,0.45,27.25,28.1,27.8,2.8,23.3,11.5,11.9,100.0,1033.4,0.0,0.0
0.04,0.48,38.7,25.7,24.3,2.1,16.4,11.8,14.4,21.0,1034.6,0.0,0.0
0.61,0.44,30.25,27.9,21.2,1.9,17.3,12.1,14.4,0.0,1034.5,0.0,0.0
3.95,0.34,28.4,21.05,16.5,1.7,26.4,12.9,11.2,0.0,1035.2,0.0,0.0
8.54,0.26,21.1,10.6,10.5,1.1,44.6,13.7,12.2,0.0,1035.2,0.0,0.0
12.48,0.25,13.9,7.35,7.1,0.6,59.4,14.1,10.4,11.0,1034.7,0.0,0.0
14.87,0.21,12.2,11.9,5.8,0.6,66.6,14.8,11.9,0.0,1034.5,0.0,0.0
11.45,0.2,10.4,9.25,5.3,0.6,70.3,15.2,10.4,43.0,1034.0,0.0,0.0
5.17000000001,0.28,20.4,7.949999999999999,6.4,0.5,71.6,14.9,10.1,100.0,1034.0,0.0,0.0
2.48999999999,0.42,20.75,8.7,6.4,0.7,68.8,14.2,9.0,100.0,1034.6,0.0,0.0
0.66,0.3,24.45,13.9,7.5,1.1,62.3,13.5,9.0,100.0,1034.9,0.0,0.0
0.05,0.5,56.3,18.1,11.4,1.3,30.0,13.1,8.6,100.0,1034.9,0.0,0.0
0.0,0.57,60.2,31.35,21.3,1.5,17.1,12.7,11.2,100.0,1035.6,0.0,0.0
0.0,0.69,60.05,48.7,34.3,1.6,3.1,12.5,9.7,100.0,1035.6,0.0,0.0
0.0,1.02,54.8,66.15,51.5,1.6,2.9,11.8,8.3,97.0,1035.7,0.0,0.0
0.0,1.2,46.95,75.3,66.3,1.6,3.4,10.8,3.6,61.0,1036.0,0.0,0.0
0.0,1.0,39.4,71.4,62.1,1.6,4.9,10.1,2.5,83.0,1036.1,0.0,0.0
0.0,0.95,32.35,60.3,57.0,1.7,8.5,9.3,0.7,71.0,1035.9,0.0,0.0
0.0,0.8,27.4,51.35,48.3,1.2,9.3,6.9,1.8,1.0,1036.8,0.0,0.0
0.0,0.69,21.0,45.05,42.9,1.1,7.6,6.7,2.9,86.0,1036.7,0.0,0.0
0.0,0.65,20.25,39.55,38.9,0.9,4.3,6.8,2.2,69.0,1036.4,0.0,0.0
0.0,0.56,16.799999999999997,32.55,33.0,0.6,7.0,6.6,0.4,99.0,1037.0,0.0,0.0
0.0,0.54,16.85,26.7,29.8,0.7,7.6,6.3,1.4,3.0,1036.7,0.0,0.0
0.0,0.57,18.2,26.5,30.0,0.7,7.1,5.8,2.2,17.0,1035.8,0.0,0.0
0.0,0.65,20.5,23.55,27.2,0.5,5.1,5.3,2.2,0.0,1036.8,0.0,0.0
0.47,0.6,27.9,23.65,22.9,1.3,3.4,6.3,3.2,0.0,1036.9,0.0,0.0
4.13,0.64,21.0,22.1,24.4,0.7,4.3,8.5,1.8,1.0,1036.4,0.0,0.0
8.78,0.51,23.2,25.2,21.6,1.6,6.0,10.4,4.7,0.0,1036.5,0.0,0.0
13.97,0.55,23.8,26.95,22.0,1.3,15.0,11.5,4.0,0.0,1036.0,0.0,0.0
15.32,0.45,26.95,20.9,18.2,1.3,29.3,12.4,6.1,0.0,1035.1,0.0,0.0
14.52,0.39,29.1,19.65,16.3,1.0,46.1,12.8,9.7,0.0,1034.5,0.0,0.0
11.78,0.4,32.8,19.1,16.9,0.9,59.8,12.8,9.4,0.0,1034.4,0.0,0.0
5.71,0.48,30.75,16.9,13.7,0.9,68.5,12.6,8.6,39.0,1033.5,0.0,0.0
2.21,0.61,30.85,21.8,16.1,1.0,66.2,11.6,8.6,82.0,1033.6,0.0,0.0
0.62,0.56,36.55,26.0,20.8,1.0,56.7,9.9,7.9,56.0,1033.5,0.0,0.0
0.04000000001,0.63,47.15,31.4,27.0,1.4,42.9,8.3,7.6,0.0,1032.8,0.0,0.0
0.0,0.6,51.900000000000006,47.7,42.6,2.4,28.4,7.4,7.6,0.0,1032.7,0.0,0.0
0.0,0.94,54.0,51.5,57.2,2.2,18.5,6.4,7.6,0.0,1033.1,0.0,0.0
0.0,1.29,52.45,64.15,73.8,1.3,2.8,5.7,5.0,40.0,1032.9,0.0,0.0
0.0,1.06,46.1,73.0,69.3,2.2,2.4,5.4,2.2,17.0,1032.2,0.0,0.0
0.0,1.26,39.1,86.19999999999999,77.7,1.5,2.8,4.9,3.6,27.0,1032.1,0.0,0.0
